date,Station,StationInfo,obs,mod,Version
2023-07-01T00:00:00Z,Aalborg,urb,,62.2725,eta_thor_dehm
2023-07-02T00:00:00Z,Aalborg,urb,80.95428571,67.02875,eta_thor_dehm
2023-07-03T00:00:00Z,Aalborg,urb,70.725,65.74875,eta_thor_dehm
2023-07-04T00:00:00Z,Aalborg,urb,68.54875,61.985,eta_thor_dehm
2023-07-05T00:00:00Z,Aalborg,urb,73.405,76.62875,eta_thor_dehm
2023-07-06T00:00:00Z,Aalborg,urb,77.325,67.49125,eta_thor_dehm
2023-07-07T00:00:00Z,Aalborg,urb,99.22375,75.79125,eta_thor_dehm
2023-07-08T00:00:00Z,Aalborg,urb,97.77625,77.4275,eta_thor_dehm
2023-07-09T00:00:00Z,Aalborg,urb,104.33,85.475,eta_thor_dehm
2023-07-10T00:00:00Z,Aalborg,urb,100.4025,88.64,eta_thor_dehm
2023-07-11T00:00:00Z,Aalborg,urb,79.88333333,78.74,eta_thor_dehm
2023-07-12T00:00:00Z,Aalborg,urb,79.47625,70.23375,eta_thor_dehm
2023-07-13T00:00:00Z,Aalborg,urb,83.50625,75.69125,eta_thor_dehm
2023-07-14T00:00:00Z,Aalborg,urb,,77.4925,eta_thor_dehm
2023-07-15T00:00:00Z,Aalborg,urb,,85.1375,eta_thor_dehm
2023-07-16T00:00:00Z,Aalborg,urb,,67.825,eta_thor_dehm
2023-07-17T00:00:00Z,Aalborg,urb,72.80625,68.02625,eta_thor_dehm
2023-07-18T00:00:00Z,Aalborg,urb,70.15625,63.285,eta_thor_dehm
2023-07-19T00:00:00Z,Aalborg,urb,72.05125,68.6675,eta_thor_dehm
2023-07-20T00:00:00Z,Aalborg,urb,69.765,62.97375,eta_thor_dehm
2023-07-21T00:00:00Z,Aalborg,urb,73.965,64.01125,eta_thor_dehm
2023-07-22T00:00:00Z,Aalborg,urb,68.1425,67.05375,eta_thor_dehm
2023-07-23T00:00:00Z,Aalborg,urb,73.49,64.8275,eta_thor_dehm
2023-07-24T00:00:00Z,Aalborg,urb,66.3175,64.95625,eta_thor_dehm
2023-07-25T00:00:00Z,Aalborg,urb,72.35375,59.815,eta_thor_dehm
2023-07-26T00:00:00Z,Aalborg,urb,72.89375,54.965,eta_thor_dehm
2023-07-27T00:00:00Z,Aalborg,urb,63.68,67.09375,eta_thor_dehm
2023-07-28T00:00:00Z,Aalborg,urb,75.41,77.935,eta_thor_dehm
2023-07-29T00:00:00Z,Aalborg,urb,68.73,84.31875,eta_thor_dehm
2023-07-30T00:00:00Z,Aalborg,urb,75.67625,77.935,eta_thor_dehm
2023-07-31T00:00:00Z,Aalborg,urb,80.21375,71.90125,eta_thor_dehm
2023-08-01T00:00:00Z,Aalborg,urb,,63.93125,eta_thor_dehm
2023-08-02T00:00:00Z,Aalborg,urb,,79.9775,eta_thor_dehm
2023-08-03T00:00:00Z,Aalborg,urb,80.545,73.52875,eta_thor_dehm
2023-08-04T00:00:00Z,Aalborg,urb,78.25375,65.7925,eta_thor_dehm
2023-08-05T00:00:00Z,Aalborg,urb,81.535,72.20875,eta_thor_dehm
2023-08-06T00:00:00Z,Aalborg,urb,73.78,76.8025,eta_thor_dehm
2023-08-07T00:00:00Z,Aalborg,urb,81.73714286,67.06,eta_thor_dehm
2023-08-08T00:00:00Z,Aalborg,urb,81.00571429,61.3625,eta_thor_dehm
2023-08-09T00:00:00Z,Aalborg,urb,70.695,59.17125,eta_thor_dehm
2023-08-10T00:00:00Z,Aalborg,urb,77.79625,65.845,eta_thor_dehm
2023-08-11T00:00:00Z,Aalborg,urb,75.7175,73.7875,eta_thor_dehm
2023-08-12T00:00:00Z,Aalborg,urb,74.80375,84.895,eta_thor_dehm
2023-08-13T00:00:00Z,Aalborg,urb,75.285,72.90875,eta_thor_dehm
2023-08-14T00:00:00Z,Aalborg,urb,82.39375,66.405,eta_thor_dehm
2023-08-15T00:00:00Z,Aalborg,urb,89.0775,87.8675,eta_thor_dehm
2023-08-16T00:00:00Z,Aalborg,urb,80.36375,76.6675,eta_thor_dehm
2023-08-17T00:00:00Z,Aalborg,urb,73.78375,70.22375,eta_thor_dehm
2023-08-18T00:00:00Z,Aalborg,urb,62.3575,46.2,eta_thor_dehm
2023-08-19T00:00:00Z,Aalborg,urb,86.44625,112.525,eta_thor_dehm
2023-08-20T00:00:00Z,Aalborg,urb,85.70875,107.5375,eta_thor_dehm
2023-08-21T00:00:00Z,Aalborg,urb,81.19,75.0325,eta_thor_dehm
2023-08-22T00:00:00Z,Aalborg,urb,79.7775,73.485,eta_thor_dehm
2023-08-23T00:00:00Z,Aalborg,urb,69.00625,69.3825,eta_thor_dehm
2023-08-24T00:00:00Z,Aalborg,urb,80.4975,70.125,eta_thor_dehm
2023-08-25T00:00:00Z,Aalborg,urb,,81.3925,eta_thor_dehm
2023-08-26T00:00:00Z,Aalborg,urb,,71.81,eta_thor_dehm
2023-08-27T00:00:00Z,Aalborg,urb,,71.54875,eta_thor_dehm
2023-08-28T00:00:00Z,Aalborg,urb,78.5725,71.07125,eta_thor_dehm
2023-08-29T00:00:00Z,Aalborg,urb,74.39285714,66.2175,eta_thor_dehm
2023-08-30T00:00:00Z,Aalborg,urb,78.6225,74.1825,eta_thor_dehm
2023-08-31T00:00:00Z,Aalborg,urb,75.60625,64.74375,eta_thor_dehm
2023-09-01T00:00:00Z,Aalborg,urb,67.9925,63.54,eta_thor_dehm
2023-09-02T00:00:00Z,Aalborg,urb,85.62625,64.005,eta_thor_dehm
2023-09-03T00:00:00Z,Aalborg,urb,80.74625,82.6025,eta_thor_dehm
2023-09-04T00:00:00Z,Aalborg,urb,95.44625,87.38125,eta_thor_dehm
2023-09-05T00:00:00Z,Aalborg,urb,,91.91125,eta_thor_dehm
2023-09-06T00:00:00Z,Aalborg,urb,,66.88375,eta_thor_dehm
2023-09-07T00:00:00Z,Aalborg,urb,,96.62125,eta_thor_dehm
2023-09-08T00:00:00Z,Aalborg,urb,,105.415,eta_thor_dehm
2023-09-09T00:00:00Z,Aalborg,urb,114.5575,82.90625,eta_thor_dehm
2023-09-10T00:00:00Z,Aalborg,urb,137.7983333,,eta_thor_dehm
2023-09-11T00:00:00Z,Aalborg,urb,101.085,63.39625,eta_thor_dehm
2023-09-12T00:00:00Z,Aalborg,urb,95.16,60.5825,eta_thor_dehm
2023-09-13T00:00:00Z,Aalborg,urb,63.955,56.0975,eta_thor_dehm
2023-09-14T00:00:00Z,Aalborg,urb,73.8275,60.79625,eta_thor_dehm
2023-09-15T00:00:00Z,Aalborg,urb,85.97875,65.8575,eta_thor_dehm
2023-09-16T00:00:00Z,Aalborg,urb,84.6425,80.37125,eta_thor_dehm
2023-09-17T00:00:00Z,Aalborg,urb,74.05875,88.41,eta_thor_dehm
2023-09-18T00:00:00Z,Aalborg,urb,86,101.84,eta_thor_dehm
2023-09-19T00:00:00Z,Aalborg,urb,71.3,68.3975,eta_thor_dehm
2023-09-20T00:00:00Z,Aalborg,urb,66.88571429,62.21125,eta_thor_dehm
2023-09-21T00:00:00Z,Aalborg,urb,77.505,70.61625,eta_thor_dehm
2023-09-22T00:00:00Z,Aalborg,urb,79.49,64.6675,eta_thor_dehm
2023-09-23T00:00:00Z,Aalborg,urb,74.1725,61.21875,eta_thor_dehm
2023-09-24T00:00:00Z,Aalborg,urb,71.51125,61.2175,eta_thor_dehm
2023-09-25T00:00:00Z,Aalborg,urb,72.91857143,68.94625,eta_thor_dehm
2023-09-26T00:00:00Z,Aalborg,urb,78.7625,73.91125,eta_thor_dehm
2023-09-27T00:00:00Z,Aalborg,urb,70.21,63.285,eta_thor_dehm
2023-09-28T00:00:00Z,Aalborg,urb,73.25666667,76.54625,eta_thor_dehm
2023-09-29T00:00:00Z,Aalborg,urb,68.91,50.41125,eta_thor_dehm
2023-09-30T00:00:00Z,Aalborg,urb,73.79375,61.855,eta_thor_dehm
2023-10-01T00:00:00Z,Aalborg,urb,72.26571429,58.39,eta_thor_dehm
2023-10-02T00:00:00Z,Aalborg,urb,68.27375,57.01375,eta_thor_dehm
2023-10-03T00:00:00Z,Aalborg,urb,76.565,58.19375,eta_thor_dehm
2023-10-04T00:00:00Z,Aalborg,urb,73.3375,56.45125,eta_thor_dehm
2023-10-05T00:00:00Z,Aalborg,urb,78.455,59.67375,eta_thor_dehm
2023-10-06T00:00:00Z,Aalborg,urb,78.79375,62.49,eta_thor_dehm
2023-10-07T00:00:00Z,Aalborg,urb,79.52571429,63.02375,eta_thor_dehm
2023-10-08T00:00:00Z,Aalborg,urb,64.095,52.8475,eta_thor_dehm
2023-10-09T00:00:00Z,Aalborg,urb,77.47625,47.76,eta_thor_dehm
2023-10-10T00:00:00Z,Aalborg,urb,50.33375,52.93625,eta_thor_dehm
2023-10-11T00:00:00Z,Aalborg,urb,81.02,62.1725,eta_thor_dehm
2023-10-12T00:00:00Z,Aalborg,urb,75.39333333,61.33875,eta_thor_dehm
2023-10-13T00:00:00Z,Aalborg,urb,67.505,46.68125,eta_thor_dehm
2023-10-14T00:00:00Z,Aalborg,urb,71.00333333,57.3875,eta_thor_dehm
2023-10-15T00:00:00Z,Aalborg,urb,68.29,60.01875,eta_thor_dehm
2023-10-16T00:00:00Z,Aalborg,urb,70.07625,54.46875,eta_thor_dehm
2023-10-17T00:00:00Z,Aalborg,urb,72.0125,56.505,eta_thor_dehm
2023-10-18T00:00:00Z,Aalborg,urb,71.97875,52.9175,eta_thor_dehm
2023-10-19T00:00:00Z,Aalborg,urb,61.12875,50.68125,eta_thor_dehm
2023-10-20T00:00:00Z,Aalborg,urb,57.57,55.585,eta_thor_dehm
2023-10-21T00:00:00Z,Aalborg,urb,56.51,56.645,eta_thor_dehm
2023-10-22T00:00:00Z,Aalborg,urb,39.4525,51.33625,eta_thor_dehm
2023-10-23T00:00:00Z,Aalborg,urb,47.60166667,43.41,eta_thor_dehm
2023-10-24T00:00:00Z,Aalborg,urb,45.74125,53.40625,eta_thor_dehm
2023-10-25T00:00:00Z,Aalborg,urb,52.27666667,55.185,eta_thor_dehm
2023-10-26T00:00:00Z,Aalborg,urb,47.01285714,48.6025,eta_thor_dehm
2023-10-27T00:00:00Z,Aalborg,urb,37.97625,32.435,eta_thor_dehm
2023-10-28T00:00:00Z,Aalborg,urb,44.0025,39.925,eta_thor_dehm
2023-10-29T00:00:00Z,Aalborg,urb,46.585,46.79875,eta_thor_dehm
2023-10-30T00:00:00Z,Aalborg,urb,65.2225,50.3225,eta_thor_dehm
2023-10-31T00:00:00Z,Aalborg,urb,55.25428571,43.66875,eta_thor_dehm
2023-11-01T00:00:00Z,Aalborg,urb,54.75125,43.13875,eta_thor_dehm
2023-11-02T00:00:00Z,Aalborg,urb,50.83125,54.7575,eta_thor_dehm
2023-11-03T00:00:00Z,Aalborg,urb,53.23625,55.34,eta_thor_dehm
2023-11-04T00:00:00Z,Aalborg,urb,51.1775,42.52125,eta_thor_dehm
2023-11-05T00:00:00Z,Aalborg,urb,55.89,57.38,eta_thor_dehm
2023-11-06T00:00:00Z,Aalborg,urb,46.43,34.4525,eta_thor_dehm
2023-11-07T00:00:00Z,Aalborg,urb,46.58125,29.83875,eta_thor_dehm
2023-11-08T00:00:00Z,Aalborg,urb,41.30142857,34.84625,eta_thor_dehm
2023-11-09T00:00:00Z,Aalborg,urb,52.85833333,50.09375,eta_thor_dehm
2023-11-10T00:00:00Z,Aalborg,urb,40.95125,40.21375,eta_thor_dehm
2023-11-11T00:00:00Z,Aalborg,urb,42.10375,12.66075,eta_thor_dehm
2023-11-12T00:00:00Z,Aalborg,urb,52.21375,19.9375,eta_thor_dehm
2023-11-13T00:00:00Z,Aalborg,urb,57.20875,34.825,eta_thor_dehm
2023-11-14T00:00:00Z,Aalborg,urb,60.15571429,45.37375,eta_thor_dehm
2023-11-15T00:00:00Z,Aalborg,urb,42.51166667,39.655,eta_thor_dehm
2023-11-16T00:00:00Z,Aalborg,urb,50.6775,35.49125,eta_thor_dehm
2023-11-17T00:00:00Z,Aalborg,urb,55.59428571,45.59,eta_thor_dehm
2023-11-18T00:00:00Z,Aalborg,urb,62.4575,42.1725,eta_thor_dehm
2023-11-19T00:00:00Z,Aalborg,urb,61.61,52.7875,eta_thor_dehm
2023-11-20T00:00:00Z,Aalborg,urb,50.5725,48.54875,eta_thor_dehm
2023-11-21T00:00:00Z,Aalborg,urb,34.6,25.235,eta_thor_dehm
2023-11-22T00:00:00Z,Aalborg,urb,67.7275,54.24375,eta_thor_dehm
2023-11-23T00:00:00Z,Aalborg,urb,86.105,74.2575,eta_thor_dehm
2023-11-24T00:00:00Z,Aalborg,urb,82.22125,74.9525,eta_thor_dehm
2023-11-25T00:00:00Z,Aalborg,urb,64.2875,59.69,eta_thor_dehm
2023-11-26T00:00:00Z,Aalborg,urb,58.01125,46.31,eta_thor_dehm
2023-11-27T00:00:00Z,Aalborg,urb,55.22833333,37.06375,eta_thor_dehm
2023-11-28T00:00:00Z,Aalborg,urb,47.24375,36.0925,eta_thor_dehm
2023-11-29T00:00:00Z,Aalborg,urb,46.42833333,35.07625,eta_thor_dehm
2023-11-30T00:00:00Z,Aalborg,urb,40.57571429,40.9025,eta_thor_dehm
2023-12-01T00:00:00Z,Aalborg,urb,35.37166667,27.30857143,eta_thor_dehm
2023-12-02T00:00:00Z,Aalborg,urb,22.285,16.124,eta_thor_dehm
2023-12-03T00:00:00Z,Aalborg,urb,32.18,30.0325,eta_thor_dehm
2023-12-04T00:00:00Z,Aalborg,urb,40.15625,26.18,eta_thor_dehm
2023-12-05T00:00:00Z,Aalborg,urb,,29.57,eta_thor_dehm
2023-12-06T00:00:00Z,Aalborg,urb,,38.66625,eta_thor_dehm
2023-12-07T00:00:00Z,Aalborg,urb,43.21625,33.2,eta_thor_dehm
2023-12-08T00:00:00Z,Aalborg,urb,36.84166667,25.55,eta_thor_dehm
2023-12-09T00:00:00Z,Aalborg,urb,30.0275,40.49375,eta_thor_dehm
2023-12-10T00:00:00Z,Aalborg,urb,36.75142857,46.18125,eta_thor_dehm
2023-12-11T00:00:00Z,Aalborg,urb,35.67833333,46.65375,eta_thor_dehm
2023-12-12T00:00:00Z,Aalborg,urb,49.11375,37.5175,eta_thor_dehm
2023-12-13T00:00:00Z,Aalborg,urb,50.96857143,48.2725,eta_thor_dehm
2023-12-14T00:00:00Z,Aalborg,urb,44.09,21.577875,eta_thor_dehm
2023-12-15T00:00:00Z,Aalborg,urb,62.04625,53.40875,eta_thor_dehm
2023-12-16T00:00:00Z,Aalborg,urb,66.39333333,58.3925,eta_thor_dehm
2023-12-17T00:00:00Z,Aalborg,urb,69.43625,61.4075,eta_thor_dehm
2023-12-18T00:00:00Z,Aalborg,urb,70.1575,61.0575,eta_thor_dehm
2023-12-19T00:00:00Z,Aalborg,urb,70.30666667,60.09,eta_thor_dehm
2023-12-20T00:00:00Z,Aalborg,urb,76.90833333,67.3575,eta_thor_dehm
2023-12-21T00:00:00Z,Aalborg,urb,78.37375,69.9225,eta_thor_dehm
2023-12-22T00:00:00Z,Aalborg,urb,82.74166667,82.09875,eta_thor_dehm
2023-12-23T00:00:00Z,Aalborg,urb,78.50714286,82.28,eta_thor_dehm
2023-12-24T00:00:00Z,Aalborg,urb,75.0025,62.8075,eta_thor_dehm
2023-12-25T00:00:00Z,Aalborg,urb,80.18125,78.67125,eta_thor_dehm
2023-12-26T00:00:00Z,Aalborg,urb,72.0425,61.35375,eta_thor_dehm
2023-12-27T00:00:00Z,Aalborg,urb,70.73333333,62.37125,eta_thor_dehm
2023-12-28T00:00:00Z,Aalborg,urb,73.65625,60.2625,eta_thor_dehm
2023-12-29T00:00:00Z,Aalborg,urb,75.395,59.09,eta_thor_dehm
2023-12-30T00:00:00Z,Aalborg,urb,71.1125,59.3875,eta_thor_dehm
2023-12-31T00:00:00Z,Aalborg,urb,54.84125,43.89,eta_thor_dehm
2024-01-01T00:00:00Z,Aalborg,urb,53.89,42.42428571,eta_thor_dehm
2024-01-02T00:00:00Z,Aalborg,urb,60.90625,50.06875,eta_thor_dehm
2024-01-03T00:00:00Z,Aalborg,urb,68.59571429,56.61333333,eta_thor_dehm
2024-01-04T00:00:00Z,Aalborg,urb,73.67,,eta_thor_dehm
2024-01-05T00:00:00Z,Aalborg,urb,62.99375,,eta_thor_dehm
2024-01-06T00:00:00Z,Aalborg,urb,64.26375,,eta_thor_dehm
2024-01-07T00:00:00Z,Aalborg,urb,52.44625,,eta_thor_dehm
2024-01-08T00:00:00Z,Aalborg,urb,60.47,,eta_thor_dehm
2024-01-09T00:00:00Z,Aalborg,urb,48.99166667,10.1303,eta_thor_dehm
2024-01-10T00:00:00Z,Aalborg,urb,39.7525,46.67625,eta_thor_dehm
2024-01-11T00:00:00Z,Aalborg,urb,51.78,67.2775,eta_thor_dehm
2024-01-12T00:00:00Z,Aalborg,urb,40.12875,57.05125,eta_thor_dehm
2024-01-13T00:00:00Z,Aalborg,urb,76.39625,76.0025,eta_thor_dehm
2024-01-14T00:00:00Z,Aalborg,urb,74.92625,73.99125,eta_thor_dehm
2024-01-15T00:00:00Z,Aalborg,urb,75.13,70.225,eta_thor_dehm
2024-01-16T00:00:00Z,Aalborg,urb,65.62875,60.02375,eta_thor_dehm
2024-01-17T00:00:00Z,Aalborg,urb,77.66428571,68.00875,eta_thor_dehm
2024-01-18T00:00:00Z,Aalborg,urb,77.74125,69.10625,eta_thor_dehm
2024-01-19T00:00:00Z,Aalborg,urb,80.89,75.03,eta_thor_dehm
2024-01-20T00:00:00Z,Aalborg,urb,81.84,68.625,eta_thor_dehm
2024-01-21T00:00:00Z,Aalborg,urb,63.375,68.04875,eta_thor_dehm
2024-01-22T00:00:00Z,Aalborg,urb,84.07375,73.965,eta_thor_dehm
2024-01-23T00:00:00Z,Aalborg,urb,84.4875,74.9125,eta_thor_dehm
2024-01-24T00:00:00Z,Aalborg,urb,85.23714286,79.045,eta_thor_dehm
2024-01-25T00:00:00Z,Aalborg,urb,85.065,81.085,eta_thor_dehm
2024-01-26T00:00:00Z,Aalborg,urb,85.58125,84.79125,eta_thor_dehm
2024-01-27T00:00:00Z,Aalborg,urb,84.085,84.1925,eta_thor_dehm
2024-01-28T00:00:00Z,Aalborg,urb,65.44875,65.33125,eta_thor_dehm
2024-01-29T00:00:00Z,Aalborg,urb,55.48857143,46.83375,eta_thor_dehm
2024-01-30T00:00:00Z,Aalborg,urb,26.70875,46.48375,eta_thor_dehm
2024-01-31T00:00:00Z,Aalborg,urb,74.96625,69.86875,eta_thor_dehm
2024-02-01T00:00:00Z,Aalborg,urb,86.7175,83.02125,eta_thor_dehm
2024-02-02T00:00:00Z,Aalborg,urb,82.0175,77.49,eta_thor_dehm
2024-02-03T00:00:00Z,Aalborg,urb,85.1925,83.32125,eta_thor_dehm
2024-02-04T00:00:00Z,Aalborg,urb,82.6375,84.59375,eta_thor_dehm
2024-02-05T00:00:00Z,Aalborg,urb,84.94166667,87.73125,eta_thor_dehm
2024-02-06T00:00:00Z,Aalborg,urb,78.13,77.82875,eta_thor_dehm
2024-02-07T00:00:00Z,Aalborg,urb,78.4275,78.96375,eta_thor_dehm
2024-02-08T00:00:00Z,Aalborg,urb,72.65333333,80.39125,eta_thor_dehm
2024-02-09T00:00:00Z,Aalborg,urb,68.7725,80.9425,eta_thor_dehm
2024-02-10T00:00:00Z,Aalborg,urb,68.7475,83.8925,eta_thor_dehm
2024-02-11T00:00:00Z,Aalborg,urb,65.445,69.1975,eta_thor_dehm
2024-02-12T00:00:00Z,Aalborg,urb,56.72125,62.55375,eta_thor_dehm
2024-02-13T00:00:00Z,Aalborg,urb,75.08625,56.01625,eta_thor_dehm
2024-02-14T00:00:00Z,Aalborg,urb,66.125,56.15,eta_thor_dehm
2024-02-15T00:00:00Z,Aalborg,urb,32.4425,46.1625,eta_thor_dehm
2024-02-16T00:00:00Z,Aalborg,urb,50.2925,58.63125,eta_thor_dehm
2024-02-17T00:00:00Z,Aalborg,urb,67.865,63.835,eta_thor_dehm
2024-02-18T00:00:00Z,Aalborg,urb,63.25571429,64.71375,eta_thor_dehm
2024-02-19T00:00:00Z,Aalborg,urb,70.5075,68.225,eta_thor_dehm
2024-02-20T00:00:00Z,Aalborg,urb,75.35833333,73.5775,eta_thor_dehm
2024-02-21T00:00:00Z,Aalborg,urb,84.565,73.66125,eta_thor_dehm
2024-02-22T00:00:00Z,Aalborg,urb,61.42875,58.7825,eta_thor_dehm
2024-02-23T00:00:00Z,Aalborg,urb,91.19285714,80.06875,eta_thor_dehm
2024-02-24T00:00:00Z,Aalborg,urb,69.6875,59.32625,eta_thor_dehm
2024-02-25T00:00:00Z,Aalborg,urb,65.33375,50.07125,eta_thor_dehm
2024-02-26T00:00:00Z,Aalborg,urb,62.70375,48.15,eta_thor_dehm
2024-02-27T00:00:00Z,Aalborg,urb,65.33714286,49.00625,eta_thor_dehm
2024-02-28T00:00:00Z,Aalborg,urb,72.045,66.0125,eta_thor_dehm
2024-02-29T00:00:00Z,Aalborg,urb,65.45625,54.70125,eta_thor_dehm
2023-07-01T00:00:00Z,Aarhus,urb,,67.015,eta_thor_dehm
2023-07-02T00:00:00Z,Aarhus,urb,71.44285714,62.7725,eta_thor_dehm
2023-07-03T00:00:00Z,Aarhus,urb,69.72833333,62.78875,eta_thor_dehm
2023-07-04T00:00:00Z,Aarhus,urb,60.95,64.9425,eta_thor_dehm
2023-07-05T00:00:00Z,Aarhus,urb,74.25,73.84,eta_thor_dehm
2023-07-06T00:00:00Z,Aarhus,urb,71.6125,69.36,eta_thor_dehm
2023-07-07T00:00:00Z,Aarhus,urb,87.58125,76.68875,eta_thor_dehm
2023-07-08T00:00:00Z,Aarhus,urb,97.94375,89.30125,eta_thor_dehm
2023-07-09T00:00:00Z,Aarhus,urb,105.03875,88.04375,eta_thor_dehm
2023-07-10T00:00:00Z,Aarhus,urb,93.34875,83.24875,eta_thor_dehm
2023-07-11T00:00:00Z,Aarhus,urb,94.9925,69.3325,eta_thor_dehm
2023-07-12T00:00:00Z,Aarhus,urb,75.895,65.93375,eta_thor_dehm
2023-07-13T00:00:00Z,Aarhus,urb,66.79625,75.70625,eta_thor_dehm
2023-07-14T00:00:00Z,Aarhus,urb,,81.67,eta_thor_dehm
2023-07-15T00:00:00Z,Aarhus,urb,,86.12125,eta_thor_dehm
2023-07-16T00:00:00Z,Aarhus,urb,,68.5275,eta_thor_dehm
2023-07-17T00:00:00Z,Aarhus,urb,72.78875,69.285,eta_thor_dehm
2023-07-18T00:00:00Z,Aarhus,urb,61.71166667,67.4275,eta_thor_dehm
2023-07-19T00:00:00Z,Aarhus,urb,66.0625,67.345,eta_thor_dehm
2023-07-20T00:00:00Z,Aarhus,urb,63.885,61.3725,eta_thor_dehm
2023-07-21T00:00:00Z,Aarhus,urb,65.16125,66.19125,eta_thor_dehm
2023-07-22T00:00:00Z,Aarhus,urb,60.3875,66.995,eta_thor_dehm
2023-07-23T00:00:00Z,Aarhus,urb,58.79333333,56.395,eta_thor_dehm
2023-07-24T00:00:00Z,Aarhus,urb,68.735,71.745,eta_thor_dehm
2023-07-25T00:00:00Z,Aarhus,urb,64.80125,60.7125,eta_thor_dehm
2023-07-26T00:00:00Z,Aarhus,urb,70.2025,56.6425,eta_thor_dehm
2023-07-27T00:00:00Z,Aarhus,urb,71.97125,82.65,eta_thor_dehm
2023-07-28T00:00:00Z,Aarhus,urb,87.47125,92.17375,eta_thor_dehm
2023-07-29T00:00:00Z,Aarhus,urb,76.64375,79.17375,eta_thor_dehm
2023-07-30T00:00:00Z,Aarhus,urb,66.365,75.0125,eta_thor_dehm
2023-07-31T00:00:00Z,Aarhus,urb,67.21,70.03,eta_thor_dehm
2023-08-01T00:00:00Z,Aarhus,urb,68.84625,65.52,eta_thor_dehm
2023-08-02T00:00:00Z,Aarhus,urb,75.8875,81.33875,eta_thor_dehm
2023-08-03T00:00:00Z,Aarhus,urb,84.135,76.39125,eta_thor_dehm
2023-08-04T00:00:00Z,Aarhus,urb,75.06875,64.4175,eta_thor_dehm
2023-08-05T00:00:00Z,Aarhus,urb,73.34375,74.41125,eta_thor_dehm
2023-08-06T00:00:00Z,Aarhus,urb,70.4875,73.25,eta_thor_dehm
2023-08-07T00:00:00Z,Aarhus,urb,65.47,64.35125,eta_thor_dehm
2023-08-08T00:00:00Z,Aarhus,urb,71.78375,63.11875,eta_thor_dehm
2023-08-09T00:00:00Z,Aarhus,urb,66.0975,60.98,eta_thor_dehm
2023-08-10T00:00:00Z,Aarhus,urb,72.2175,68.245,eta_thor_dehm
2023-08-11T00:00:00Z,Aarhus,urb,71.6075,76.245,eta_thor_dehm
2023-08-12T00:00:00Z,Aarhus,urb,71.01285714,89.7975,eta_thor_dehm
2023-08-13T00:00:00Z,Aarhus,urb,69.445,68.85,eta_thor_dehm
2023-08-14T00:00:00Z,Aarhus,urb,76.47875,79.71,eta_thor_dehm
2023-08-15T00:00:00Z,Aarhus,urb,91.64875,85.5775,eta_thor_dehm
2023-08-16T00:00:00Z,Aarhus,urb,77.4525,76.84,eta_thor_dehm
2023-08-17T00:00:00Z,Aarhus,urb,67.82125,69.1675,eta_thor_dehm
2023-08-18T00:00:00Z,Aarhus,urb,62.68,68.9475,eta_thor_dehm
2023-08-19T00:00:00Z,Aarhus,urb,58.42,113.575,eta_thor_dehm
2023-08-20T00:00:00Z,Aarhus,urb,71.11875,106.32875,eta_thor_dehm
2023-08-21T00:00:00Z,Aarhus,urb,73.54125,75.28375,eta_thor_dehm
2023-08-22T00:00:00Z,Aarhus,urb,73.53375,72.3325,eta_thor_dehm
2023-08-23T00:00:00Z,Aarhus,urb,58.07571429,69.10375,eta_thor_dehm
2023-08-24T00:00:00Z,Aarhus,urb,73.775,70.9525,eta_thor_dehm
2023-08-25T00:00:00Z,Aarhus,urb,,79.00375,eta_thor_dehm
2023-08-26T00:00:00Z,Aarhus,urb,,61.90875,eta_thor_dehm
2023-08-27T00:00:00Z,Aarhus,urb,,66.12875,eta_thor_dehm
2023-08-28T00:00:00Z,Aarhus,urb,73.85125,71.9675,eta_thor_dehm
2023-08-29T00:00:00Z,Aarhus,urb,64.4225,67.4075,eta_thor_dehm
2023-08-30T00:00:00Z,Aarhus,urb,77.39625,71.91375,eta_thor_dehm
2023-08-31T00:00:00Z,Aarhus,urb,63.99,66.84,eta_thor_dehm
2023-09-01T00:00:00Z,Aarhus,urb,77.45,68.4025,eta_thor_dehm
2023-09-02T00:00:00Z,Aarhus,urb,74.84375,66.47375,eta_thor_dehm
2023-09-03T00:00:00Z,Aarhus,urb,72.16125,80.25875,eta_thor_dehm
2023-09-04T00:00:00Z,Aarhus,urb,87.81,89.71875,eta_thor_dehm
2023-09-05T00:00:00Z,Aarhus,urb,,93.4175,eta_thor_dehm
2023-09-06T00:00:00Z,Aarhus,urb,,67.54,eta_thor_dehm
2023-09-07T00:00:00Z,Aarhus,urb,,96.32875,eta_thor_dehm
2023-09-08T00:00:00Z,Aarhus,urb,,97.94625,eta_thor_dehm
2023-09-09T00:00:00Z,Aarhus,urb,106.13875,85.04857143,eta_thor_dehm
2023-09-10T00:00:00Z,Aarhus,urb,98.18714286,,eta_thor_dehm
2023-09-11T00:00:00Z,Aarhus,urb,95.71625,64.98875,eta_thor_dehm
2023-09-12T00:00:00Z,Aarhus,urb,84.5575,55.44,eta_thor_dehm
2023-09-13T00:00:00Z,Aarhus,urb,58.62875,53.39375,eta_thor_dehm
2023-09-14T00:00:00Z,Aarhus,urb,67.77625,64.76375,eta_thor_dehm
2023-09-15T00:00:00Z,Aarhus,urb,84.11625,74.47,eta_thor_dehm
2023-09-16T00:00:00Z,Aarhus,urb,78.4725,77.095,eta_thor_dehm
2023-09-17T00:00:00Z,Aarhus,urb,88.24125,92.43875,eta_thor_dehm
